function,dim,F,CR,mode,best_fitness,iteration
function 24,30,0.8,0.1,MSR,3102.405833513477,1
function 24,30,0.8,0.2,normal,3091.470117895774,1
function 24,30,0.8,0.2,PSR,3081.2743987723084,1
function 24,30,0.8,0.2,MSR,3078.2067318498584,1
function 24,30,0.8,0.3,normal,3115.2291757745925,1
function 24,30,0.8,0.3,PSR,3032.563160801582,1
function 24,30,0.8,0.3,MSR,3060.765608467555,1
function 24,30,0.8,0.4,normal,3085.512510639707,1
function 24,30,0.8,0.4,PSR,3047.4993190285663,1
function 24,30,0.8,0.4,MSR,3038.649233011846,1
function 24,30,0.8,0.5,normal,3070.065906608838,1
function 24,30,0.8,0.5,PSR,3052.4851903771514,1
function 24,30,0.8,0.5,MSR,3035.5032732957234,1
function 24,30,0.8,0.6,normal,3117.1556219064714,1
function 24,30,0.8,0.6,PSR,3036.4133830405735,1
function 24,30,0.8,0.6,MSR,3058.0939542916303,1
function 24,30,0.8,0.7,normal,3114.247399316225,1
function 24,30,0.8,0.7,PSR,3039.853008033907,1
function 24,30,0.8,0.7,MSR,3024.8886855871674,1
function 24,30,0.8,0.8,normal,3131.9792673170255,1
function 24,30,0.8,0.8,PSR,3010.4051221720624,1
function 24,30,0.8,0.8,MSR,3010.7883558869735,1
function 24,30,0.8,0.9,normal,3145.1171474411353,1
function 24,30,0.8,0.9,PSR,2988.9503080820577,1
function 24,30,0.8,0.9,MSR,2990.1381067547654,1
function 24,30,0.8,1.0,normal,3161.8399554317366,1
function 24,30,0.8,1.0,PSR,3433.7839727243295,1
function 24,30,0.8,1.0,MSR,3655.8063780086436,1
function 24,30,0.9,0.0,normal,4226.571815468677,1
function 24,30,0.9,0.0,PSR,4294.513473231278,1
function 24,30,0.9,0.0,MSR,4024.304711162992,1
function 24,30,0.9,0.1,normal,3140.245195896122,1
function 24,30,0.9,0.1,PSR,3075.2208496414332,1
function 24,30,0.9,0.1,MSR,3099.100299346649,1
function 24,30,0.9,0.2,normal,3079.949344673096,1
function 24,30,0.9,0.2,PSR,3057.2899608872704,1
function 24,30,0.9,0.2,MSR,3085.910897434998,1
function 24,30,0.9,0.3,normal,3122.3172129625877,1
function 24,30,0.9,0.3,PSR,3042.783784100713,1
function 24,30,0.9,0.3,MSR,3059.398112411016,1
function 24,30,0.9,0.4,normal,3108.007867444207,1
function 24,30,0.9,0.4,PSR,3048.6970726751883,1
function 24,30,0.9,0.4,MSR,3064.2065097421705,1
function 24,30,0.9,0.5,normal,3119.37539360883,1
function 24,30,0.9,0.5,PSR,3036.714473577828,1
function 24,30,0.9,0.5,MSR,3050.2253352216,1
function 24,30,0.9,0.6,normal,3106.5134235104115,1
function 24,30,0.9,0.6,PSR,3020.697690500059,1
function 24,30,0.9,0.6,MSR,3010.7612656156107,1
function 24,30,0.9,0.7,normal,3124.580996248998,1
function 24,30,0.9,0.7,PSR,3040.009230034763,1
function 24,30,0.9,0.7,MSR,3043.6474588757915,1
function 24,30,0.9,0.8,normal,3152.137018754267,1
function 24,30,0.9,0.8,PSR,3016.328583896704,1
function 24,30,0.9,0.8,MSR,3035.268358143775,1
function 24,30,0.9,0.9,normal,3216.3357310928513,1
function 24,30,0.9,0.9,PSR,2920.9867451810333,1
function 24,30,0.9,0.9,MSR,2979.7133327085685,1
function 24,30,0.9,1.0,normal,3426.6210997229887,1
function 24,30,0.9,1.0,PSR,3361.985568075182,1
function 24,30,0.9,1.0,MSR,3463.338646376169,1
function 24,30,1.0,0.0,normal,3967.9207127288287,1
function 24,30,1.0,0.0,PSR,4056.3916914984848,1
function 24,30,1.0,0.0,MSR,4170.091812937257,1
function 24,30,1.0,0.1,normal,3124.812984182161,1
function 24,30,1.0,0.1,PSR,3090.660810488564,1
function 24,30,1.0,0.1,MSR,3108.1029019835414,1
function 24,30,1.0,0.2,normal,3105.3373639846,1
function 24,30,1.0,0.2,PSR,3031.065979327619,1
function 24,30,1.0,0.2,MSR,3066.2667523424743,1
function 24,30,1.0,0.3,normal,3129.1424836140886,1
function 24,30,1.0,0.3,PSR,3058.7519334140065,1
function 24,30,1.0,0.3,MSR,3048.4437642896737,1
function 24,30,1.0,0.4,normal,3135.8356351837897,1
function 24,30,1.0,0.4,PSR,3033.269106877295,1
function 24,30,1.0,0.4,MSR,3053.623910727657,1
function 24,30,1.0,0.5,normal,3137.9331894544703,1
function 24,30,1.0,0.5,PSR,3042.0252297164616,1
function 24,30,1.0,0.5,MSR,3055.3637828629103,1
function 24,30,1.0,0.6,normal,3139.898582864906,1
function 24,30,1.0,0.6,PSR,3038.4759251544588,1
function 24,30,1.0,0.6,MSR,3052.7707991982165,1
function 24,30,1.0,0.7,normal,3153.576779879341,1
function 24,30,1.0,0.7,PSR,3028.0746488901623,1
function 24,30,1.0,0.7,MSR,3020.5186241211336,1
function 24,30,1.0,0.8,normal,3167.039871509486,1
function 24,30,1.0,0.8,PSR,3013.3198716578263,1
function 24,30,1.0,0.8,MSR,3007.3502031347034,1
function 24,30,1.0,0.9,normal,3246.92299295594,1
function 24,30,1.0,0.9,PSR,2985.355788759527,1
function 24,30,1.0,0.9,MSR,2979.789825042616,1
function 24,30,1.0,1.0,normal,3408.7833669201646,1
function 24,30,1.0,1.0,PSR,3274.824549077348,1
function 24,30,1.0,1.0,MSR,3465.2339744857422,1
function 25,10,0.0,0.0,normal,3285.5648766887984,1
function 25,10,0.0,0.0,PSR,4181.96250585483,1
function 25,10,0.0,0.0,MSR,3470.343768525933,1
function 25,10,0.0,0.1,normal,2957.880994015713,1
function 25,10,0.0,0.1,PSR,2961.0074573588977,1
function 25,10,0.0,0.1,MSR,2956.1972154960845,1
function 25,10,0.0,0.2,normal,2936.2946702603213,1
function 25,10,0.0,0.2,PSR,2943.870106491743,1
function 25,10,0.0,0.2,MSR,2947.760665484041,1
function 25,10,0.0,0.3,normal,2955.0048755825183,1
function 25,10,0.0,0.3,PSR,2951.1755604244786,1
function 25,10,0.0,0.3,MSR,2937.3723760507937,1
function 25,10,0.0,0.4,normal,2955.8129285659234,1
function 25,10,0.0,0.4,PSR,2917.1496152456457,1
function 25,10,0.0,0.4,MSR,2948.384027507538,1
function 25,10,0.0,0.5,normal,2952.184424170651,1
function 25,10,0.0,0.5,PSR,2900.028650758508,1
function 25,10,0.0,0.5,MSR,2948.859039075501,1
function 25,10,0.0,0.6,normal,2951.1313598238066,1
function 25,10,0.0,0.6,PSR,2946.534835062321,1
function 25,10,0.0,0.6,MSR,2938.9785063662666,1
function 25,10,0.0,0.7,normal,2956.099677990687,1
function 25,10,0.0,0.7,PSR,2957.7598382205024,1
function 25,10,0.0,0.7,MSR,2952.2901217392287,1
function 25,10,0.0,0.8,normal,3000.4212010318956,1
function 25,10,0.0,0.8,PSR,2947.2849240699597,1
function 25,10,0.0,0.8,MSR,2927.0493477766872,1
function 25,10,0.0,0.9,normal,2981.4685285793457,1
function 25,10,0.0,0.9,PSR,2955.4076457017504,1
function 25,10,0.0,0.9,MSR,2953.022576988803,1
function 25,10,0.0,1.0,normal,3589.5928920608962,1
function 25,10,0.0,1.0,PSR,3238.716260583426,1
function 25,10,0.0,1.0,MSR,3389.2568668166155,1
function 25,10,0.1,0.0,normal,4228.2028606567155,1
function 25,10,0.1,0.0,PSR,3761.569961491734,1
function 25,10,0.1,0.0,MSR,3587.345871353804,1
function 25,10,0.1,0.1,normal,2959.221224346346,1
function 25,10,0.1,0.1,PSR,2953.33641271382,1
function 25,10,0.1,0.1,MSR,2937.3667411426227,1
function 25,10,0.1,0.2,normal,2953.3106350639973,1
function 25,10,0.1,0.2,PSR,2937.432199722759,1
function 25,10,0.1,0.2,MSR,2945.180483700704,1
function 25,10,0.1,0.3,normal,2948.7845386358917,1
function 25,10,0.1,0.3,PSR,2943.6269993946507,1
function 25,10,0.1,0.3,MSR,2939.363003828592,1
function 25,10,0.1,0.4,normal,2946.9393885626005,1
function 25,10,0.1,0.4,PSR,2928.744242582002,1
function 25,10,0.1,0.4,MSR,2949.9900270689404,1
function 25,10,0.1,0.5,normal,2899.707264370413,1
function 25,10,0.1,0.5,PSR,2920.0565772076034,1
function 25,10,0.1,0.5,MSR,2947.496528703339,1
function 25,10,0.1,0.6,normal,2941.596776889125,1
function 25,10,0.1,0.6,PSR,2945.956464519379,1
function 25,10,0.1,0.6,MSR,2946.1227049128624,1
function 25,10,0.1,0.7,normal,2946.1632232776046,1
function 25,10,0.1,0.7,PSR,2938.7833506868324,1
function 25,10,0.1,0.7,MSR,2902.501504966382,1
function 25,10,0.1,0.8,normal,2948.88942752436,1
function 25,10,0.1,0.8,PSR,2949.5127731637863,1
function 25,10,0.1,0.8,MSR,2903.0194945107773,1
function 25,10,0.1,0.9,normal,2938.2326824569027,1
function 25,10,0.1,0.9,PSR,2953.2728272414024,1
function 25,10,0.1,0.9,MSR,2970.073250819226,1
function 25,10,0.1,1.0,normal,2987.53390577013,1
function 25,10,0.1,1.0,PSR,3483.6143931712622,1
function 25,10,0.1,1.0,MSR,3403.3694586041593,1
function 25,10,0.2,0.0,normal,4171.803075013248,1
function 25,10,0.2,0.0,PSR,4010.559665228602,1
function 25,10,0.2,0.0,MSR,3679.2620860368115,1
function 25,10,0.2,0.1,normal,2954.592099628865,1
function 25,10,0.2,0.1,PSR,2959.3075153149784,1
function 25,10,0.2,0.1,MSR,2967.8707990628345,1
function 25,10,0.2,0.2,normal,2941.014020545226,1
function 25,10,0.2,0.2,PSR,2949.788716514857,1
function 25,10,0.2,0.2,MSR,2932.6734253399763,1
function 25,10,0.2,0.3,normal,2947.3038128356884,1
function 25,10,0.2,0.3,PSR,2948.1525948429485,1
function 25,10,0.2,0.3,MSR,2933.30438290497,1
function 25,10,0.2,0.4,normal,2950.123152813155,1
function 25,10,0.2,0.4,PSR,2952.6531879274153,1
function 25,10,0.2,0.4,MSR,2951.3561696108363,1
function 25,10,0.2,0.5,normal,2922.019726584082,1
function 25,10,0.2,0.5,PSR,2944.2831417912867,1
function 25,10,0.2,0.5,MSR,2947.2274150901103,1
function 25,10,0.2,0.6,normal,2921.676166485672,1
function 25,10,0.2,0.6,PSR,2946.110265492006,1
function 25,10,0.2,0.6,MSR,2950.0123284465853,1
function 25,10,0.2,0.7,normal,2947.3446683143006,1
function 25,10,0.2,0.7,PSR,2946.4816479692136,1
function 25,10,0.2,0.7,MSR,2923.2958582504702,1
function 25,10,0.2,0.8,normal,2898.6115197195954,1
function 25,10,0.2,0.8,PSR,2920.08149435213,1
function 25,10,0.2,0.8,MSR,2948.737865201368,1
function 25,10,0.2,0.9,normal,2970.990717513827,1
function 25,10,0.2,0.9,PSR,2947.344699933936,1
function 25,10,0.2,0.9,MSR,2906.938462446958,1
function 25,10,0.2,1.0,normal,3043.8405142133247,1
function 25,10,0.2,1.0,PSR,3011.6787597934367,1
function 25,10,0.2,1.0,MSR,3249.5558202271613,1
function 25,10,0.3,0.0,normal,3904.142705896693,1
function 25,10,0.3,0.0,PSR,4012.4515380944495,1
function 25,10,0.3,0.0,MSR,4245.5393895906645,1
function 25,10,0.3,0.1,normal,2959.8694777444543,1
function 25,10,0.3,0.1,PSR,2953.318360820029,1
function 25,10,0.3,0.1,MSR,2970.287184095583,1
function 25,10,0.3,0.2,normal,2947.2844448453784,1
function 25,10,0.3,0.2,PSR,2951.208402694343,1
function 25,10,0.3,0.2,MSR,2953.0985505912204,1
function 25,10,0.3,0.3,normal,2938.3193118817812,1
function 25,10,0.3,0.3,PSR,2950.422037464689,1
function 25,10,0.3,0.3,MSR,2921.2363329237915,1
function 25,10,0.3,0.4,normal,2951.9670111989617,1
function 25,10,0.3,0.4,PSR,2932.7587418510593,1
function 25,10,0.3,0.4,MSR,2944.9425489833,1
function 25,10,0.3,0.5,normal,2949.554871422858,1
function 25,10,0.3,0.5,PSR,2949.3103531707775,1
function 25,10,0.3,0.5,MSR,2948.1395462356427,1
function 25,10,0.3,0.6,normal,2948.9402235675284,1
function 25,10,0.3,0.6,PSR,2947.5772049751213,1
function 25,10,0.3,0.6,MSR,2947.334982680606,1
function 25,10,0.3,0.7,normal,2947.652865403677,1
function 25,10,0.3,0.7,PSR,2936.397316026535,1
function 25,10,0.3,0.7,MSR,2945.88578402262,1
function 25,10,0.3,0.8,normal,2899.8121360116893,1
function 25,10,0.3,0.8,PSR,2899.6806002901485,1
function 25,10,0.3,0.8,MSR,2949.013263172154,1
function 25,10,0.3,0.9,normal,2898.1621773189127,1
function 25,10,0.3,0.9,PSR,2898.9137765218616,1
function 25,10,0.3,0.9,MSR,2916.024271403793,1
function 25,10,0.3,1.0,normal,2936.7537793848924,1
function 25,10,0.3,1.0,PSR,3023.6570662611475,1
function 25,10,0.3,1.0,MSR,3385.705687971241,1
function 25,10,0.4,0.0,normal,3220.0878228541656,1
function 25,10,0.4,0.0,PSR,3731.4561241019974,1
function 25,10,0.4,0.0,MSR,3473.9139725970817,1
function 25,10,0.4,0.1,normal,2967.036176245769,1
function 25,10,0.4,0.1,PSR,2962.58098449032,1
function 25,10,0.4,0.1,MSR,2950.5725404704394,1
function 25,10,0.4,0.2,normal,2942.219453147162,1
function 25,10,0.4,0.2,PSR,2954.831687218982,1
function 25,10,0.4,0.2,MSR,2949.391173376642,1
function 25,10,0.4,0.3,normal,2953.668369252978,1
function 25,10,0.4,0.3,PSR,2929.06508989039,1
function 25,10,0.4,0.3,MSR,2953.3757161609024,1
function 25,10,0.4,0.4,normal,2947.341400584485,1
function 25,10,0.4,0.4,PSR,2944.697686956383,1
function 25,10,0.4,0.4,MSR,2946.9026083223043,1
function 25,10,0.4,0.5,normal,2947.572564787012,1
function 25,10,0.4,0.5,PSR,2948.096205216326,1
function 25,10,0.4,0.5,MSR,2945.609677286946,1
function 25,10,0.4,0.6,normal,2945.6685578054326,1
function 25,10,0.4,0.6,PSR,2947.446625542406,1
function 25,10,0.4,0.6,MSR,2924.918373322559,1
function 25,10,0.4,0.7,normal,2947.76547051379,1
function 25,10,0.4,0.7,PSR,2950.295646823123,1
function 25,10,0.4,0.7,MSR,2944.530842652166,1
function 25,10,0.4,0.8,normal,2921.2939278350977,1
function 25,10,0.4,0.8,PSR,2948.1604593787306,1
function 25,10,0.4,0.8,MSR,2915.9012667762445,1
function 25,10,0.4,0.9,normal,2899.5262634984183,1
function 25,10,0.4,0.9,PSR,2971.2139858522223,1
function 25,10,0.4,0.9,MSR,2954.0474147475475,1
function 25,10,0.4,1.0,normal,2900.4396094175368,1
function 25,10,0.4,1.0,PSR,2934.303602644879,1
function 25,10,0.4,1.0,MSR,2976.8993902235134,1
function 25,10,0.5,0.0,normal,3735.9030117656625,1
function 25,10,0.5,0.0,PSR,3945.4874428127696,1
function 25,10,0.5,0.0,MSR,3684.85211245713,1
function 25,10,0.5,0.1,normal,2979.0655881179,1
function 25,10,0.5,0.1,PSR,2922.315623971191,1
function 25,10,0.5,0.1,MSR,2957.5196903661845,1
function 25,10,0.5,0.2,normal,2960.7062092512256,1
function 25,10,0.5,0.2,PSR,2951.8676131855855,1
function 25,10,0.5,0.2,MSR,2936.6813778355245,1
function 25,10,0.5,0.3,normal,2937.649102137991,1
function 25,10,0.5,0.3,PSR,2948.379966697543,1
function 25,10,0.5,0.3,MSR,2918.4779808526782,1
function 25,10,0.5,0.4,normal,2950.8641901213114,1
function 25,10,0.5,0.4,PSR,2951.1706689022144,1
function 25,10,0.5,0.4,MSR,2942.701377613971,1
function 25,10,0.5,0.5,normal,2939.4597164577804,1
function 25,10,0.5,0.5,PSR,2901.460973127902,1
function 25,10,0.5,0.5,MSR,2951.249193422573,1
function 25,10,0.5,0.6,normal,2950.4432911936265,1
function 25,10,0.5,0.6,PSR,2946.0134683125607,1
function 25,10,0.5,0.6,MSR,2949.744511100028,1
function 25,10,0.5,0.7,normal,2944.871918216913,1
function 25,10,0.5,0.7,PSR,2941.5928536259808,1
function 25,10,0.5,0.7,MSR,2946.9155246768546,1
function 25,10,0.5,0.8,normal,2937.085896040261,1
function 25,10,0.5,0.8,PSR,2950.3109389010765,1
function 25,10,0.5,0.8,MSR,2904.6419280235714,1
function 25,10,0.5,0.9,normal,2910.1700557271856,1
function 25,10,0.5,0.9,PSR,2961.4897154780056,1
function 25,10,0.5,0.9,MSR,2901.398779368992,1
function 25,10,0.5,1.0,normal,2900.7511618997924,1
function 25,10,0.5,1.0,PSR,3063.942085465953,1
function 25,10,0.5,1.0,MSR,3095.674982965651,1
function 25,10,0.6,0.0,normal,4250.268897110269,1
function 25,10,0.6,0.0,PSR,4109.1034561162505,1
function 25,10,0.6,0.0,MSR,3785.6526393659033,1
function 25,10,0.6,0.1,normal,2987.8853547392664,1
function 25,10,0.6,0.1,PSR,2973.7094213515966,1
function 25,10,0.6,0.1,MSR,2962.785797770209,1
function 25,10,0.6,0.2,normal,2971.6418122795367,1
function 25,10,0.6,0.2,PSR,2955.5057507010133,1
function 25,10,0.6,0.2,MSR,2946.360902459305,1
function 25,10,0.6,0.3,normal,2955.479425066025,1
function 25,10,0.6,0.3,PSR,2948.7453262000245,1
function 25,10,0.6,0.3,MSR,2951.4453069387096,1
function 25,10,0.6,0.4,normal,2957.2677113535647,1
function 25,10,0.6,0.4,PSR,2948.1529805467953,1
function 25,10,0.6,0.4,MSR,2946.7258370844247,1
function 25,10,0.6,0.5,normal,2961.574414480023,1
function 25,10,0.6,0.5,PSR,2922.186097280005,1
function 25,10,0.6,0.5,MSR,2950.0813746073045,1
function 25,10,0.6,0.6,normal,2945.5706950690164,1
function 25,10,0.6,0.6,PSR,2950.724812968505,1
function 25,10,0.6,0.6,MSR,2944.4693744113983,1
function 25,10,0.6,0.7,normal,2942.7020315209033,1
function 25,10,0.6,0.7,PSR,2951.0316261137204,1
function 25,10,0.6,0.7,MSR,2913.1664497938905,1
function 25,10,0.6,0.8,normal,2924.2314218380297,1
function 25,10,0.6,0.8,PSR,2947.421424015007,1
function 25,10,0.6,0.8,MSR,2947.4854210084436,1
function 25,10,0.6,0.9,normal,2934.5856391376547,1
function 25,10,0.6,0.9,PSR,2958.4120735350766,1
function 25,10,0.6,0.9,MSR,2950.1929142273643,1
function 25,10,0.6,1.0,normal,2909.5417138069215,1
function 25,10,0.6,1.0,PSR,3037.6813494025428,1
function 25,10,0.6,1.0,MSR,3114.9860886881215,1
function 25,10,0.7,0.0,normal,3972.616193853255,1
function 25,10,0.7,0.0,PSR,3756.175033616923,1
function 25,10,0.7,0.0,MSR,3306.1671807636494,1
function 25,10,0.7,0.1,normal,2993.6659760342486,1
function 25,10,0.7,0.1,PSR,2966.7799731092186,1
function 25,10,0.7,0.1,MSR,2957.699093398273,1
function 25,10,0.7,0.2,normal,2960.279646987873,1
function 25,10,0.7,0.2,PSR,2954.3933786892294,1
function 25,10,0.7,0.2,MSR,2944.347403715092,1
function 25,10,0.7,0.3,normal,2915.8448419827737,1
function 25,10,0.7,0.3,PSR,2948.799148911956,1
function 25,10,0.7,0.3,MSR,2950.6459484089373,1
function 25,10,0.7,0.4,normal,2958.3083392502112,1
function 25,10,0.7,0.4,PSR,2946.1539626321687,1
function 25,10,0.7,0.4,MSR,2921.516919804033,1
function 25,10,0.7,0.5,normal,2961.458272041058,1
function 25,10,0.7,0.5,PSR,2949.234871615909,1
function 25,10,0.7,0.5,MSR,2950.8046434174043,1
function 25,10,0.7,0.6,normal,2962.846545156295,1
function 25,10,0.7,0.6,PSR,2949.9160566340315,1
function 25,10,0.7,0.6,MSR,2947.5473490391682,1
function 25,10,0.7,0.7,normal,2955.6431549373665,1
function 25,10,0.7,0.7,PSR,2944.4962029203703,1
function 25,10,0.7,0.7,MSR,2948.771197988145,1
function 25,10,0.7,0.8,normal,2954.1302083280766,1
function 25,10,0.7,0.8,PSR,2948.0908259193848,1
function 25,10,0.7,0.8,MSR,2920.4686779964145,1
function 25,10,0.7,0.9,normal,2942.9662906096564,1
function 25,10,0.7,0.9,PSR,2947.0333970343695,1
function 25,10,0.7,0.9,MSR,2910.2321670547517,1
function 25,10,0.7,1.0,normal,2955.4528260288844,1
function 25,10,0.7,1.0,PSR,3005.9365874925543,1
function 25,10,0.7,1.0,MSR,2978.359064144506,1
function 25,10,0.8,0.0,normal,3946.4122104325766,1
function 25,10,0.8,0.0,PSR,3880.394846945487,1
function 25,10,0.8,0.0,MSR,3376.5100226391646,1
function 25,10,0.8,0.1,normal,2983.5832749357214,1
function 25,10,0.8,0.1,PSR,2971.0656013522043,1
function 25,10,0.8,0.1,MSR,2957.2405035973948,1
function 25,10,0.8,0.2,normal,2995.825855628451,1
function 25,10,0.8,0.2,PSR,2945.520439317106,1
function 25,10,0.8,0.2,MSR,2924.0837199549687,1
function 25,10,0.8,0.3,normal,2974.731651210449,1
function 25,10,0.8,0.3,PSR,2954.083986771682,1
function 25,10,0.8,0.3,MSR,2951.6894048288013,1
function 25,10,0.8,0.4,normal,2928.892355406347,1
function 25,10,0.8,0.4,PSR,2932.0580029211187,1
function 25,10,0.8,0.4,MSR,2936.4583973023255,1
function 25,10,0.8,0.5,normal,2970.6235421139268,1
function 25,10,0.8,0.5,PSR,2948.7065924424883,1
function 25,10,0.8,0.5,MSR,2952.6921337609624,1
function 25,10,0.8,0.6,normal,2964.147608354305,1
function 25,10,0.8,0.6,PSR,2946.5605979725924,1
function 25,10,0.8,0.6,MSR,2947.803066035256,1
function 25,10,0.8,0.7,normal,2963.9289583161426,1
function 25,10,0.8,0.7,PSR,2917.208978956879,1
function 25,10,0.8,0.7,MSR,2938.973248095491,1
function 25,10,0.8,0.8,normal,2963.9338947729098,1
function 25,10,0.8,0.8,PSR,2921.458469334365,1
function 25,10,0.8,0.8,MSR,2951.263337908229,1
function 25,10,0.8,0.9,normal,2966.1512183137347,1
function 25,10,0.8,0.9,PSR,2919.5136544738293,1
function 25,10,0.8,0.9,MSR,2949.3568756626382,1
function 25,10,0.8,1.0,normal,2966.5915787688655,1
function 25,10,0.8,1.0,PSR,2967.3356533672586,1
function 25,10,0.8,1.0,MSR,3147.2921622785566,1
function 25,10,0.9,0.0,normal,4393.271678270032,1
function 25,10,0.9,0.0,PSR,3337.2024142088903,1
function 25,10,0.9,0.0,MSR,3501.3533785086447,1
function 25,10,0.9,0.1,normal,2993.387082601614,1
function 25,10,0.9,0.1,PSR,2961.8110041324744,1
function 25,10,0.9,0.1,MSR,2948.3332914053594,1
function 25,10,0.9,0.2,normal,2977.6248878491983,1
function 25,10,0.9,0.2,PSR,2944.383287155652,1
function 25,10,0.9,0.2,MSR,2950.3747179958423,1
function 25,10,0.9,0.3,normal,2971.990483342359,1
function 25,10,0.9,0.3,PSR,2949.9346666867605,1
function 25,10,0.9,0.3,MSR,2947.9602753079375,1
function 25,10,0.9,0.4,normal,2970.5293838908738,1
function 25,10,0.9,0.4,PSR,2947.03765540216,1
function 25,10,0.9,0.4,MSR,2947.847140299938,1
function 25,10,0.9,0.5,normal,2976.82593501563,1
function 25,10,0.9,0.5,PSR,2949.8530412835385,1
function 25,10,0.9,0.5,MSR,2948.2172956673558,1
function 25,10,0.9,0.6,normal,2971.747440918169,1
function 25,10,0.9,0.6,PSR,2904.4700843694573,1
function 25,10,0.9,0.6,MSR,2944.840002358164,1
function 25,10,0.9,0.7,normal,2981.2938803542625,1
function 25,10,0.9,0.7,PSR,2955.4222989959285,1
function 25,10,0.9,0.7,MSR,2946.002883596471,1
function 25,10,0.9,0.8,normal,2980.825153614115,1
function 25,10,0.9,0.8,PSR,2946.4706824326695,1
function 25,10,0.9,0.8,MSR,2952.689078549542,1
function 25,10,0.9,0.9,normal,2988.7653696473044,1
function 25,10,0.9,0.9,PSR,2936.5981387242296,1
function 25,10,0.9,0.9,MSR,2951.7798855242463,1
function 25,10,0.9,1.0,normal,2975.006368383595,1
function 25,10,0.9,1.0,PSR,2986.4426833116154,1
function 25,10,0.9,1.0,MSR,2993.614706425714,1
function 25,10,1.0,0.0,normal,4230.093513585817,1
function 25,10,1.0,0.0,PSR,4267.084297792466,1
function 25,10,1.0,0.0,MSR,3392.0694568762956,1
function 25,10,1.0,0.1,normal,3036.3206375219484,1
function 25,10,1.0,0.1,PSR,2957.4809916942922,1
function 25,10,1.0,0.1,MSR,2966.9130539114867,1
function 25,10,1.0,0.2,normal,2965.90096435485,1
function 25,10,1.0,0.2,PSR,2946.736112170302,1
function 25,10,1.0,0.2,MSR,2948.1965498544673,1
